image_id,bbox,folder
GOPR6598.JPG,"[3626, 1337, 272, 521]",test
GOPR6598.JPG,"[3139, 1090, 280, 477]",test
GOPR6598.JPG,"[2843, 975, 338, 428]",test
GOPR6598.JPG,"[2248, 773, 453, 339]",test
GOPR6598.JPG,"[1749, 632, 493, 249]",test
GOPR6598.JPG,"[1397, 543, 463, 197]",test
GOPR6598.JPG,"[1677, 433, 403, 154]",test
GOPR6598.JPG,"[2472, 633, 339, 236]",test
GOPR6598.JPG,"[2704, 703, 305, 276]",test
GOPR6598.JPG,"[2943, 788, 264, 302]",test
GOPR6598.JPG,"[3182, 880, 229, 326]",test
GOPR6598.JPG,"[3393, 973, 232, 360]",test
GOPR6598.JPG,"[3575, 1062, 241, 390]",test
GOPR6598.JPG,"[3753, 1167, 240, 408]",test
GOPR6598.JPG,"[1378, 286, 311, 60]",test
GOPR6598.JPG,"[1774, 236, 233, 59]",test
GOPR6598.JPG,"[2142, 301, 252, 80]",test
GOPR6598.JPG,"[2426, 367, 229, 97]",test
GOPR6598.JPG,"[2575, 406, 219, 108]",test
GOPR6598.JPG,"[2729, 450, 204, 121]",test
GOPR6598.JPG,"[3112, 579, 220, 186]",test
GOPR6598.JPG,"[3323, 666, 219, 209]",test
GOPR6598.JPG,"[3684, 857, 232, 251]",test
GOPR6598.JPG,"[3844, 958, 156, 213]",test
GOPR6599.JPG,"[2976, 2304, 878, 696]",train
GOPR6599.JPG,"[2757, 1528, 759, 766]",train
GOPR6599.JPG,"[2020, 1789, 956, 1081]",train
GOPR6599.JPG,"[635, 2272, 586, 728]",train
GOPR6599.JPG,"[0, 2486, 267, 514]",train
GOPR6599.JPG,"[176, 1252, 360, 448]",train
GOPR6599.JPG,"[710, 1097, 300, 423]",train
GOPR6599.JPG,"[1010, 1025, 322, 399]",train
GOPR6599.JPG,"[1520, 908, 440, 330]",train
GOPR6599.JPG,"[1994, 834, 473, 263]",train
GOPR6599.JPG,"[2392, 788, 454, 218]",train
GOPR6599.JPG,"[2566, 776, 415, 205]",train
GOPR6599.JPG,"[2334, 640, 369, 151]",train
GOPR6599.JPG,"[2193, 652, 373, 159]",train
GOPR6599.JPG,"[2018, 668, 372, 167]",train
GOPR6599.JPG,"[1839, 688, 359, 176]",train
GOPR6599.JPG,"[1639, 708, 352, 202]",train
GOPR6599.JPG,"[1434, 736, 330, 227]",train
GOPR6599.JPG,"[1228, 778, 291, 248]",train
GOPR6599.JPG,"[1014, 827, 246, 269]",train
GOPR6599.JPG,"[772, 878, 254, 296]",train
GOPR6599.JPG,"[535, 942, 281, 311]",train
GOPR6599.JPG,"[300, 1009, 320, 329]",train
GOPR6599.JPG,"[26, 894, 218, 186]",train
GOPR6599.JPG,"[270, 798, 215, 177]",train
GOPR6599.JPG,"[406, 749, 211, 169]",train
GOPR6599.JPG,"[553, 705, 199, 156]",train
GOPR6599.JPG,"[930, 599, 231, 145]",train
GOPR6599.JPG,"[1152, 555, 240, 130]",train
GOPR6599.JPG,"[1550, 492, 278, 100]",train
GOPR6599.JPG,"[1735, 472, 292, 90]",train
GOPR6599.JPG,"[1916, 457, 295, 81]",train
GOPR6599.JPG,"[2080, 447, 305, 76]",train
GOPR6599.JPG,"[2226, 441, 304, 77]",train
GOPR6599.JPG,"[2375, 440, 253, 72]",train
GOPR6599.JPG,"[2486, 437, 238, 71]",train
GOPR6600.JPG,"[3445, 1140, 326, 145]",train
GOPR6600.JPG,"[3297, 1045, 323, 115]",train
GOPR6600.JPG,"[3163, 957, 306, 94]",train
GOPR6600.JPG,"[2932, 810, 316, 69]",train
GOPR6600.JPG,"[930, 1271, 552, 499]",train
GOPR6600.JPG,"[2612, 1062, 408, 314]",train
GOPR6600.JPG,"[1295, 583, 187, 67]",train
GOPR6600.JPG,"[1775, 468, 110, 34]",train
GOPR6600.JPG,"[1881, 467, 106, 34]",train
GOPR6600.JPG,"[167, 824, 219, 118]",train
GOPR6600.JPG,"[9, 865, 195, 111]",train
GOPR6600.JPG,"[575, 767, 247, 56]",train
GOPR6600.JPG,"[665, 723, 221, 45]",train
GOPR6600.JPG,"[964, 550, 215, 45]",train
GOPR6601.JPG,"[1851, 1576, 1006, 860]",train
GOPR6601.JPG,"[2167, 1402, 866, 680]",train
GOPR6601.JPG,"[2605, 1162, 663, 446]",train
GOPR6601.JPG,"[2843, 1012, 511, 318]",train
GOPR6601.JPG,"[2930, 949, 469, 284]",train
GOPR6601.JPG,"[3337, 810, 163, 127]",train
GOPR6601.JPG,"[3476, 872, 147, 139]",train
GOPR6601.JPG,"[3617, 935, 134, 154]",train
GOPR6601.JPG,"[728, 1503, 756, 839]",train
GOPR6601.JPG,"[1388, 1196, 770, 598]",train
GOPR6601.JPG,"[1696, 1082, 704, 490]",train
GOPR6601.JPG,"[1921, 967, 682, 434]",train
GOPR6601.JPG,"[2156, 897, 569, 352]",train
GOPR6601.JPG,"[2459, 509, 269, 67]",train
GOPR6601.JPG,"[2327, 470, 263, 60]",train
GOPR6601.JPG,"[2203, 436, 253, 52]",train
GOPR6601.JPG,"[2295, 848, 539, 310]",train
GOPR6601.JPG,"[2419, 807, 507, 269]",train
GOPR6601.JPG,"[2525, 754, 479, 256]",train
GOPR6601.JPG,"[1082, 1359, 750, 692]",train
GOPR6601.JPG,"[513, 862, 236, 219]",train
GOPR6601.JPG,"[558, 990, 284, 275]",train
GOPR6601.JPG,"[752, 901, 326, 256]",train
GOPR6601.JPG,"[952, 832, 352, 220]",train
GOPR6601.JPG,"[1140, 768, 369, 182]",train
GOPR6601.JPG,"[1322, 710, 382, 168]",train
GOPR6601.JPG,"[1480, 661, 381, 155]",train
GOPR6601.JPG,"[1626, 614, 378, 144]",train
GOPR6601.JPG,"[1773, 582, 357, 131]",train
GOPR6601.JPG,"[1886, 560, 363, 117]",train
GOPR6601.JPG,"[1990, 536, 346, 112]",train
GOPR6601.JPG,"[684, 790, 262, 198]",train
GOPR6601.JPG,"[1018, 680, 295, 150]",train
GOPR6601.JPG,"[1173, 633, 299, 133]",train
GOPR6601.JPG,"[1313, 587, 303, 122]",train
GOPR6601.JPG,"[427, 702, 161, 138]",train
GOPR6601.JPG,"[298, 767, 136, 137]",train
GOPR6601.JPG,"[97, 863, 123, 146]",train
GOPR6602.JPG,"[2158, 1800, 846, 1061]",test
GOPR6602.JPG,"[2654, 2008, 716, 992]",test
GOPR6602.JPG,"[512, 908, 485, 281]",test
GOPR6602.JPG,"[1434, 944, 609, 345]",test
GOPR6602.JPG,"[105, 928, 177, 170]",test
GOPR6602.JPG,"[377, 790, 218, 126]",test
GOPR6602.JPG,"[775, 624, 254, 82]",test
GOPR6602.JPG,"[901, 579, 254, 72]",test
GOPR6602.JPG,"[1025, 542, 248, 62]",test
GOPR6602.JPG,"[1137, 510, 249, 54]",test
GOPR6602.JPG,"[1757, 577, 326, 105]",test
GOPR6602.JPG,"[2212, 684, 331, 144]",test
GOPR6602.JPG,"[3131, 977, 352, 234]",test
GOPR6602.JPG,"[3149, 920, 331, 199]",test
GOPR6602.JPG,"[3213, 733, 238, 130]",test
GOPR6603.JPG,"[892, 915, 546, 544]",test
GOPR6603.JPG,"[1179, 792, 593, 463]",test
GOPR6603.JPG,"[1453, 686, 604, 395]",test
GOPR6603.JPG,"[1699, 601, 598, 340]",test
GOPR6603.JPG,"[1941, 540, 558, 291]",test
GOPR6603.JPG,"[2127, 490, 525, 255]",test
GOPR6603.JPG,"[767, 673, 366, 324]",test
GOPR6603.JPG,"[996, 581, 399, 280]",test
GOPR6603.JPG,"[1429, 433, 417, 210]",test
GOPR6603.JPG,"[2320, 445, 462, 238]",test
GOPR6603.JPG,"[2456, 410, 436, 220]",test
GOPR6603.JPG,"[103, 1025, 234, 452]",test
GOPR6603.JPG,"[3425, 748, 374, 312]",test
GOPR6603.JPG,"[667, 442, 218, 165]",test
GOPR6603.JPG,"[826, 378, 238, 146]",test
GOPR6603.JPG,"[986, 322, 253, 130]",test
GOPR6603.JPG,"[1136, 279, 267, 109]",test
GOPR6603.JPG,"[1284, 247, 260, 89]",test
GOPR6603.JPG,"[347, 587, 174, 210]",test
GOPR6603.JPG,"[507, 436, 155, 124]",test
GOPR6603.JPG,"[642, 380, 167, 109]",test
GOPR6603.JPG,"[776, 323, 182, 97]",test
GOPR6603.JPG,"[604, 283, 133, 91]",test
GOPR6603.JPG,"[495, 330, 125, 98]",test
GOPR6603.JPG,"[220, 577, 145, 156]",test
GOPR6603.JPG,"[362, 503, 149, 142]",test
GOPR6603.JPG,"[919, 277, 175, 84]",test
GOPR6604.JPG,"[2144, 1637, 606, 887]",train
GOPR6604.JPG,"[884, 1414, 704, 669]",train
GOPR6604.JPG,"[457, 1318, 585, 501]",train
GOPR6604.JPG,"[320, 1271, 533, 449]",train
GOPR6604.JPG,"[1139, 1009, 512, 307]",train
GOPR6604.JPG,"[519, 965, 399, 218]",train
GOPR6604.JPG,"[2013, 1099, 441, 406]",train
GOPR6604.JPG,"[2377, 1147, 376, 431]",train
GOPR6604.JPG,"[2740, 1195, 369, 460]",train
GOPR6604.JPG,"[3047, 1263, 381, 464]",train
GOPR6604.JPG,"[3290, 1319, 419, 470]",train
GOPR6604.JPG,"[3527, 1386, 411, 454]",train
GOPR6604.JPG,"[3136, 1795, 468, 830]",train
GOPR6604.JPG,"[3518, 1876, 416, 758]",train
GOPR6604.JPG,"[2286, 712, 238, 162]",train
GOPR6604.JPG,"[2504, 738, 218, 171]",train
GOPR6604.JPG,"[2710, 769, 223, 184]",train
GOPR6604.JPG,"[2892, 802, 249, 198]",train
GOPR6604.JPG,"[3073, 840, 264, 210]",train
GOPR6604.JPG,"[3242, 878, 278, 224]",train
GOPR6604.JPG,"[3407, 918, 281, 236]",train
GOPR6604.JPG,"[3559, 960, 278, 245]",train
GOPR6604.JPG,"[3694, 1000, 278, 254]",train
GOPR6604.JPG,"[2074, 690, 265, 150]",train
GOPR6604.JPG,"[1875, 675, 285, 140]",train
GOPR6604.JPG,"[1516, 663, 313, 123]",train
GOPR6604.JPG,"[1217, 660, 308, 113]",train
GOPR6604.JPG,"[2351, 611, 191, 101]",train
GOPR6604.JPG,"[2529, 631, 177, 110]",train
GOPR6604.JPG,"[2693, 655, 187, 118]",train
GOPR6604.JPG,"[2848, 684, 208, 124]",train
GOPR6604.JPG,"[3009, 718, 202, 122]",train
GOPR6604.JPG,"[2181, 594, 207, 94]",train
GOPR6604.JPG,"[2023, 583, 219, 85]",train
GOPR6604.JPG,"[1857, 575, 223, 80]",train
GOPR6604.JPG,"[1704, 571, 242, 76]",train
GOPR6604.JPG,"[2423, 494, 137, 65]",train
GOPR6604.JPG,"[2552, 508, 130, 71]",train
GOPR6604.JPG,"[2801, 537, 135, 88]",train
GOPR6604.JPG,"[2901, 557, 151, 93]",train
GOPR6604.JPG,"[3239, 643, 172, 103]",train
GOPR6604.JPG,"[3332, 666, 187, 114]",train
GOPR6604.JPG,"[3426, 690, 193, 124]",train
GOPR6604.JPG,"[3130, 614, 167, 102]",train
GOPR6604.JPG,"[2051, 465, 172, 51]",train
GOPR6604.JPG,"[1936, 460, 174, 50]",train
GOPR6604.JPG,"[1823, 456, 180, 48]",train
GOPR6604.JPG,"[1614, 455, 182, 46]",train
GOPR6604.JPG,"[1569, 569, 235, 72]",train
GOPR6604.JPG,"[1451, 566, 229, 71]",train
GOPR6605.JPG,"[1514, 1782, 979, 1118]",test
GOPR6605.JPG,"[1955, 1614, 926, 968]",test
GOPR6605.JPG,"[1040, 1973, 928, 1021]",test
GOPR6605.JPG,"[926, 1314, 514, 664]",test
GOPR6605.JPG,"[1258, 1204, 600, 596]",test
GOPR6605.JPG,"[1585, 1105, 634, 528]",test
GOPR6605.JPG,"[1913, 1034, 598, 453]",test
GOPR6605.JPG,"[2331, 1467, 832, 824]",test
GOPR6605.JPG,"[2635, 1353, 727, 685]",test
GOPR6605.JPG,"[2878, 1260, 624, 576]",test
GOPR6605.JPG,"[3063, 1193, 541, 491]",test
GOPR6605.JPG,"[2175, 974, 576, 392]",test
GOPR6605.JPG,"[2414, 923, 545, 348]",test
GOPR6605.JPG,"[891, 784, 254, 249]",test
GOPR6605.JPG,"[1096, 725, 293, 228]",test
GOPR6605.JPG,"[1303, 674, 321, 211]",test
GOPR6605.JPG,"[1494, 635, 346, 188]",test
GOPR6605.JPG,"[1675, 607, 363, 168]",test
GOPR6605.JPG,"[1851, 585, 370, 152]",test
GOPR6605.JPG,"[2014, 565, 367, 142]",test
GOPR6605.JPG,"[659, 849, 237, 270]",test
GOPR6605.JPG,"[433, 916, 249, 293]",test
GOPR6605.JPG,"[220, 982, 269, 323]",test
GOPR6605.JPG,"[2291, 450, 309, 74]",test
GOPR6605.JPG,"[890, 656, 196, 156]",test
GOPR6605.JPG,"[1059, 614, 218, 136]",test
GOPR6605.JPG,"[1227, 576, 235, 122]",test
GOPR6605.JPG,"[1392, 544, 235, 103]",test
GOPR6605.JPG,"[588, 1432, 416, 698]",test
GOPR6605.JPG,"[262, 1560, 343, 701]",test
GOPR6605.JPG,"[29, 1054, 283, 340]",test
GOPR6605.JPG,"[700, 706, 188, 163]",test
GOPR6605.JPG,"[521, 763, 191, 164]",test
GOPR6605.JPG,"[359, 817, 194, 168]",test
GOPR6605.JPG,"[1026, 482, 151, 88]",test
GOPR6605.JPG,"[1147, 453, 166, 81]",test
GOPR6605.JPG,"[1271, 430, 179, 74]",test
GOPR6605.JPG,"[1392, 411, 185, 67]",test
GOPR6605.JPG,"[902, 513, 136, 95]",test
GOPR6606.JPG,"[1505, 1885, 1090, 1099]",train
GOPR6606.JPG,"[1179, 1675, 976, 912]",train
GOPR6606.JPG,"[963, 1507, 872, 724]",train
GOPR6606.JPG,"[811, 1359, 782, 590]",train
GOPR6606.JPG,"[1947, 1202, 682, 538]",train
GOPR6606.JPG,"[2641, 827, 334, 223]",train
GOPR6606.JPG,"[2425, 773, 350, 194]",train
GOPR6606.JPG,"[2232, 726, 363, 171]",train
GOPR6606.JPG,"[3119, 973, 266, 279]",train
GOPR6606.JPG,"[2869, 895, 320, 261]",train
GOPR6606.JPG,"[3354, 1060, 235, 306]",train
GOPR6606.JPG,"[3582, 1146, 233, 338]",train
GOPR6606.JPG,"[3193, 844, 206, 177]",train
GOPR6606.JPG,"[3001, 781, 231, 161]",train
GOPR6606.JPG,"[2636, 684, 259, 120]",train
GOPR6606.JPG,"[3102, 1644, 482, 773]",train
GOPR6606.JPG,"[3500, 1807, 383, 808]",train
GOPR6606.JPG,"[2683, 1489, 588, 702]",train
GOPR6606.JPG,"[2293, 1340, 667, 626]",train
GOPR6606.JPG,"[1679, 1094, 636, 458]",train
GOPR6606.JPG,"[2059, 686, 372, 154]",train
GOPR6606.JPG,"[2315, 609, 281, 99]",train
GOPR6606.JPG,"[3389, 909, 186, 182]",train
GOPR6606.JPG,"[1463, 1010, 589, 387]",train
GOPR6606.JPG,"[3269, 682, 145, 114]",train
GOPR6606.JPG,"[3411, 729, 137, 122]",train
GOPR6606.JPG,"[3539, 777, 145, 135]",train
GOPR6606.JPG,"[3662, 826, 156, 149]",train
GOPR6606.JPG,"[3776, 876, 174, 166]",train
GOPR6606.JPG,"[3129, 641, 159, 104]",train
GOPR6606.JPG,"[1908, 653, 368, 140]",train
GOPR6606.JPG,"[1774, 627, 359, 128]",train
GOPR6606.JPG,"[1656, 606, 351, 118]",train
GOPR6606.JPG,"[1547, 590, 336, 107]",train
GOPR6606.JPG,"[1373, 570, 300, 89]",train
GOPR6606.JPG,"[701, 1251, 669, 479]",train
GOPR6606.JPG,"[626, 1159, 592, 411]",train
GOPR6606.JPG,"[520, 1029, 450, 309]",train
GOPR6606.JPG,"[3568, 978, 185, 193]",train
GOPR6607.JPG,"[1664, 1672, 1012, 948]",val
GOPR6607.JPG,"[2016, 1468, 902, 775]",val
GOPR6607.JPG,"[2314, 1313, 763, 627]",val
GOPR6607.JPG,"[1238, 1899, 1093, 1101]",val
GOPR6607.JPG,"[810, 2171, 1042, 829]",val
GOPR6607.JPG,"[1203, 1192, 686, 556]",val
GOPR6607.JPG,"[1499, 1077, 679, 461]",val
GOPR6607.JPG,"[1763, 991, 639, 370]",val
GOPR6607.JPG,"[1980, 920, 603, 313]",val
GOPR6607.JPG,"[871, 1328, 660, 660]",val
GOPR6607.JPG,"[556, 1489, 578, 755]",val
GOPR6607.JPG,"[236, 1663, 490, 816]",val
GOPR6607.JPG,"[0, 1849, 346, 830]",val
GOPR6607.JPG,"[2525, 1187, 662, 528]",val
GOPR6607.JPG,"[2699, 1096, 576, 447]",val
GOPR6607.JPG,"[2818, 1018, 517, 385]",val
GOPR6607.JPG,"[2739, 703, 393, 174]",val
GOPR6607.JPG,"[2174, 859, 550, 271]",val
GOPR6607.JPG,"[2331, 807, 503, 240]",val
GOPR6607.JPG,"[870, 796, 339, 229]",val
GOPR6607.JPG,"[1067, 735, 359, 201]",val
GOPR6607.JPG,"[1257, 684, 371, 174]",val
GOPR6607.JPG,"[1434, 642, 372, 150]",val
GOPR6607.JPG,"[1592, 606, 375, 135]",val
GOPR6607.JPG,"[1752, 582, 354, 118]",val
GOPR6607.JPG,"[2180, 502, 337, 102]",val
GOPR6607.JPG,"[1960, 437, 290, 68]",val
GOPR6607.JPG,"[250, 1043, 238, 337]",val
GOPR6607.JPG,"[29, 1151, 225, 358]",val
GOPR6607.JPG,"[456, 948, 271, 303]",val
GOPR6607.JPG,"[658, 868, 317, 265]",val
GOPR6607.JPG,"[567, 606, 164, 107]",val
GOPR6607.JPG,"[697, 565, 175, 95]",val
GOPR6607.JPG,"[822, 526, 185, 84]",val
GOPR6607.JPG,"[945, 492, 196, 76]",val
GOPR6607.JPG,"[1068, 464, 201, 66]",val
GOPR6607.JPG,"[1181, 438, 204, 60]",val
GOPR6607.JPG,"[1289, 417, 210, 50]",val
GOPR6607.JPG,"[437, 651, 149, 117]",val
GOPR6607.JPG,"[296, 699, 153, 139]",val
GOPR6607.JPG,"[166, 757, 132, 144]",val
GOPR6607.JPG,"[790, 693, 242, 147]",val
GOPR6607.JPG,"[952, 642, 257, 134]",val
GOPR6607.JPG,"[1115, 598, 264, 118]",val
GOPR6607.JPG,"[616, 750, 236, 171]",val
GOPR6607.JPG,"[459, 812, 190, 195]",val
GOPR6607.JPG,"[91, 965, 196, 230]",val
GOPR6607.JPG,"[1270, 565, 255, 98]",val
GOPR6608.JPG,"[1417, 1748, 1029, 976]",test
GOPR6608.JPG,"[1152, 1526, 925, 802]",test
GOPR6608.JPG,"[972, 1349, 803, 642]",test
GOPR6608.JPG,"[762, 1133, 614, 410]",test
GOPR6608.JPG,"[646, 983, 475, 300]",test
GOPR6608.JPG,"[1503, 969, 594, 322]",test
GOPR6608.JPG,"[1927, 1164, 670, 470]",test
GOPR6608.JPG,"[2959, 1612, 535, 743]",test
GOPR6608.JPG,"[2586, 1440, 596, 663]",test
GOPR6608.JPG,"[2227, 1296, 656, 563]",test
GOPR6608.JPG,"[3344, 1794, 452, 790]",test
GOPR6608.JPG,"[3323, 1083, 245, 304]",test
GOPR6608.JPG,"[3552, 1183, 222, 333]",test
GOPR6608.JPG,"[3765, 1287, 216, 363]",test
GOPR6608.JPG,"[2861, 913, 322, 234]",test
GOPR6608.JPG,"[2446, 780, 364, 174]",test
GOPR6608.JPG,"[2270, 728, 372, 149]",test
GOPR6608.JPG,"[2105, 680, 377, 133]",test
GOPR6608.JPG,"[1964, 640, 353, 121]",test
GOPR6608.JPG,"[1837, 604, 351, 114]",test
GOPR6608.JPG,"[1122, 797, 470, 208]",test
GOPR6608.JPG,"[571, 880, 393, 233]",test
GOPR6608.JPG,"[507, 776, 307, 175]",test
GOPR6608.JPG,"[1627, 558, 324, 95]",test
GOPR6608.JPG,"[1463, 524, 302, 81]",test
GOPR6608.JPG,"[3036, 619, 137, 53]",test
GOPR6608.JPG,"[2738, 538, 145, 38]",test
GOPR6608.JPG,"[3255, 690, 117, 63]",test
GOPR6608.JPG,"[3362, 727, 115, 73]",test
GOPR6608.JPG,"[3475, 769, 107, 78]",test
GOPR6608.JPG,"[3577, 811, 145, 103]",test
GOPR6608.JPG,"[3708, 874, 151, 109]",test
GOPR6608.JPG,"[3212, 610, 106, 50]",test
GOPR6608.JPG,"[2867, 514, 117, 31]",test
GOPR6609.JPG,"[1523, 1825, 1036, 1008]",train
GOPR6609.JPG,"[1906, 1616, 949, 826]",train
GOPR6609.JPG,"[2235, 1461, 820, 648]",train
GOPR6609.JPG,"[2453, 1312, 742, 540]",train
GOPR6609.JPG,"[1143, 1351, 639, 567]",train
GOPR6609.JPG,"[1439, 1231, 657, 471]",train
GOPR6609.JPG,"[1707, 1126, 637, 395]",train
GOPR6609.JPG,"[1951, 1039, 592, 334]",train
GOPR6609.JPG,"[889, 960, 310, 227]",train
GOPR6609.JPG,"[1079, 889, 334, 204]",train
GOPR6609.JPG,"[1275, 834, 339, 176]",train
GOPR6609.JPG,"[1438, 784, 357, 154]",train
GOPR6609.JPG,"[509, 1117, 226, 287]",train
GOPR6609.JPG,"[81, 1294, 239, 344]",train
GOPR6609.JPG,"[215, 1812, 420, 754]",train
GOPR6609.JPG,"[818, 1494, 595, 650]",train
GOPR6609.JPG,"[510, 1653, 508, 713]",train
GOPR6609.JPG,"[2653, 1207, 639, 450]",train
GOPR6609.JPG,"[1593, 742, 365, 137]",train
GOPR6609.JPG,"[1746, 711, 357, 119]",train
GOPR6609.JPG,"[1888, 681, 342, 109]",train
GOPR6609.JPG,"[2798, 1124, 568, 381]",train
GOPR6609.JPG,"[2923, 1058, 502, 325]",train
GOPR6609.JPG,"[2012, 655, 336, 102]",train
GOPR6609.JPG,"[2128, 635, 319, 93]",train
GOPR6609.JPG,"[2241, 619, 293, 86]",train
GOPR6609.JPG,"[566, 784, 106, 74]",train
GOPR6609.JPG,"[353, 868, 116, 87]",train
GOPR6609.JPG,"[54, 1009, 125, 102]",train
GOPR6609.JPG,"[863, 664, 162, 66]",train
GOPR6609.JPG,"[991, 626, 163, 56]",train
GOPR6609.JPG,"[141, 903, 109, 84]",train
GOPR6609.JPG,"[484, 755, 88, 67]",train
GOPR6609.JPG,"[1458, 510, 174, 34]",train
GOPR6609.JPG,"[2171, 961, 558, 296]",train
GOPR6609.JPG,"[2366, 905, 475, 250]",train
GOPR6609.JPG,"[2506, 859, 428, 225]",train
GOPR6610.JPG,"[886, 1841, 820, 1059]",train
GOPR6610.JPG,"[1847, 875, 583, 340]",train
GOPR6610.JPG,"[742, 1285, 467, 595]",train
GOPR6610.JPG,"[2016, 1302, 829, 694]",train
GOPR6610.JPG,"[2306, 1180, 744, 566]",train
GOPR6610.JPG,"[2728, 1003, 578, 403]",train
GOPR6610.JPG,"[2883, 944, 513, 348]",train
GOPR6610.JPG,"[2998, 894, 463, 300]",train
GOPR6610.JPG,"[3097, 854, 417, 267]",train
GOPR6610.JPG,"[3245, 797, 354, 209]",train
GOPR6610.JPG,"[2568, 696, 454, 202]",train
GOPR6610.JPG,"[1588, 569, 342, 133]",train
GOPR6610.JPG,"[1892, 512, 339, 106]",train
GOPR6610.JPG,"[279, 1008, 228, 296]",train
GOPR6610.JPG,"[685, 724, 184, 169]",train
GOPR6610.JPG,"[1299, 531, 253, 106]",train
GOPR6610.JPG,"[1579, 469, 257, 82]",train
GOPR6610.JPG,"[2367, 449, 288, 79]",train
GOPR6610.JPG,"[2470, 440, 269, 76]",train
GOPR6610.JPG,"[1832, 426, 253, 66]",train
GOPR6610.JPG,"[1950, 407, 243, 64]",train
GOPR6610.JPG,"[1864, 315, 199, 36]",train
GOPR6610.JPG,"[1945, 307, 196, 33]",train
GOPR6610.JPG,"[1386, 391, 178, 58]",train
GOPR6610.JPG,"[1265, 412, 183, 68]",train
GOPR6610.JPG,"[3684, 704, 117, 82]",train
GOPR6610.JPG,"[3588, 657, 121, 73]",train
GOPR6610.JPG,"[3488, 610, 131, 67]",train
GOPR6610.JPG,"[3394, 568, 136, 60]",train
GOPR6610.JPG,"[3300, 530, 146, 53]",train
GOPR6610.JPG,"[3210, 494, 156, 46]",train
GOPR6610.JPG,"[3121, 460, 170, 42]",train
GOPR6610.JPG,"[3887, 812, 95, 94]",train
GOPR6610.JPG,"[1107, 351, 124, 40]",train
GOPR6610.JPG,"[1350, 297, 137, 29]",train
GOPR6611.JPG,"[151, 2200, 734, 582]",train
GOPR6611.JPG,"[341, 1338, 573, 389]",train
GOPR6611.JPG,"[688, 732, 346, 168]",train
GOPR6611.JPG,"[2108, 1925, 1082, 892]",train
GOPR6611.JPG,"[3075, 1586, 678, 612]",train
GOPR6611.JPG,"[1612, 996, 662, 303]",train
GOPR6611.JPG,"[1398, 500, 305, 92]",train
GOPR6611.JPG,"[3402, 1010, 355, 204]",train
GOPR6612.JPG,"[2924, 1622, 532, 890]",train
GOPR6612.JPG,"[2028, 1334, 728, 764]",train
GOPR6612.JPG,"[1669, 1209, 741, 662]",train
GOPR6612.JPG,"[1379, 1119, 716, 557]",train
GOPR6612.JPG,"[1104, 1023, 726, 484]",train
GOPR6612.JPG,"[913, 948, 636, 400]",train
GOPR6612.JPG,"[770, 897, 544, 331]",train
GOPR6612.JPG,"[665, 852, 492, 288]",train
GOPR6612.JPG,"[459, 777, 346, 199]",train
GOPR6612.JPG,"[2931, 586, 172, 99]",train
GOPR6612.JPG,"[3241, 671, 157, 115]",train
GOPR6612.JPG,"[2632, 524, 195, 74]",train
GOPR6612.JPG,"[2491, 498, 209, 66]",train
GOPR6612.JPG,"[3381, 717, 166, 129]",train
GOPR6612.JPG,"[3341, 600, 127, 87]",train
GOPR6612.JPG,"[3117, 537, 118, 69]",train
GOPR6612.JPG,"[2998, 505, 127, 66]",train
GOPR6612.JPG,"[2882, 478, 136, 59]",train
GOPR6612.JPG,"[2361, 476, 208, 58]",train
GOPR6612.JPG,"[2235, 457, 217, 53]",train
GOPR6612.JPG,"[3521, 768, 179, 143]",train
GOPR6612.JPG,"[3657, 817, 179, 156]",train
GOPR6612.JPG,"[3650, 714, 156, 113]",train
GOPR6612.JPG,"[2653, 430, 146, 45]",train
GOPR6612.JPG,"[2553, 414, 144, 42]",train
GOPR6612.JPG,"[2458, 399, 149, 38]",train
GOPR6613.JPG,"[2194, 1454, 860, 436]",train
GOPR6613.JPG,"[2070, 1060, 663, 222]",train
GOPR6613.JPG,"[2025, 918, 592, 172]",train
GOPR6613.JPG,"[1943, 654, 426, 92]",train
GOPR6613.JPG,"[3200, 1623, 656, 460]",train
GOPR6613.JPG,"[2876, 1179, 586, 260]",train
GOPR6613.JPG,"[2451, 723, 446, 87]",train
GOPR6613.JPG,"[2386, 644, 413, 79]",train
GOPR6613.JPG,"[3272, 834, 353, 112]",train
GOPR6613.JPG,"[3533, 1046, 352, 136]",train
GOPR6613.JPG,"[2406, 2133, 1052, 776]",train
GOPR6613.JPG,"[374, 2005, 787, 462]",train
GOPR6613.JPG,"[493, 1647, 729, 384]",train
GOPR6613.JPG,"[1000, 808, 443, 166]",train
GOPR6613.JPG,"[1062, 730, 407, 145]",train
GOPR6613.JPG,"[1219, 530, 317, 108]",train
GOPR6613.JPG,"[572, 892, 376, 182]",train
GOPR6613.JPG,"[412, 714, 278, 139]",train
GOPR6613.JPG,"[1765, 362, 121, 51]",train
GOPR6613.JPG,"[1870, 357, 132, 46]",train
GOPR6613.JPG,"[1976, 353, 142, 45]",train
GOPR6613.JPG,"[2081, 351, 147, 40]",train
GOPR6613.JPG,"[2184, 348, 152, 43]",train
GOPR6613.JPG,"[2287, 348, 158, 45]",train
GOPR6613.JPG,"[1650, 371, 119, 56]",train
GOPR6613.JPG,"[1532, 382, 125, 60]",train
GOPR6613.JPG,"[1419, 394, 133, 64]",train
GOPR6613.JPG,"[1194, 430, 149, 71]",train
